rating_id,evaluation_id,rater_id,batch_id,rating,rated_at
RT000846,E00282,R008,B2,2,2026-03-28 00:06:51.848162
RT000847,E00283,R003,B2,1,2026-03-28 01:50:49.517526
RT000848,E00283,R006,B2,2,2026-03-28 02:20:49.517526
RT000849,E00283,R008,B2,1,2026-03-28 02:28:49.517526
RT000850,E00284,R012,B2,5,2026-03-28 05:08:52.973419
RT000851,E00284,R002,B2,4,2026-03-28 06:03:52.973419
RT000852,E00284,R007,B2,3,2026-03-28 06:42:52.973419
RT000853,E00285,R001,B2,5,2026-03-28 06:46:24.311526
RT000854,E00285,R003,B2,4,2026-03-28 07:34:24.311526
RT000855,E00285,R008,B2,5,2026-03-28 09:24:24.311526
RT000856,E00286,R010,B2,3,2026-03-28 09:11:02.420790
RT000857,E00286,R004,B2,3,2026-03-28 10:21:02.420790
RT000858,E00286,R007,B2,3,2026-03-28 10:45:02.420790
RT000859,E00287,R012,B2,5,2026-03-28 11:43:33.529939
RT000860,E00287,R010,B2,5,2026-03-28 12:20:33.529939
RT000861,E00287,R004,B2,5,2026-03-28 12:27:33.529939
RT000862,E00288,R012,B2,5,2026-03-28 12:51:03.768900
RT000863,E00288,R010,B2,5,2026-03-28 13:40:03.768900
RT000864,E00288,R009,B2,4,2026-03-28 13:39:03.768900
RT000865,E00289,R012,B2,5,2026-03-28 14:55:20.584149
RT000866,E00289,R007,B2,5,2026-03-28 16:23:20.584149
RT000867,E00289,R010,B2,5,2026-03-28 16:47:20.584149
RT000868,E00290,R006,B2,4,2026-03-28 17:42:19.806295
RT000869,E00290,R005,B2,5,2026-03-28 18:24:19.806295
RT000870,E00290,R003,B2,3,2026-03-28 18:08:19.806295
RT000871,E00291,R005,B2,2,2026-03-28 19:06:11.372720
RT000872,E00291,R009,B2,3,2026-03-28 20:13:11.372720
RT000873,E00291,R002,B2,3,2026-03-28 21:54:11.372720
RT000874,E00292,R011,B2,5,2026-03-28 23:11:22.726849
RT000875,E00292,R001,B2,5,2026-03-29 00:38:22.726849
RT000876,E00292,R009,B2,5,2026-03-29 01:45:22.726849
RT000877,E00293,R007,B2,3,2026-03-29 00:18:03.886600
RT000878,E00293,R011,B2,2,2026-03-29 00:49:03.886600
RT000879,E00293,R001,B2,2,2026-03-29 00:48:03.886600
RT000880,E00294,R011,B2,4,2026-03-29 02:48:10.566253
RT000881,E00294,R001,B2,4,2026-03-29 03:38:10.566253
RT000882,E00294,R004,B2,4,2026-03-29 03:42:10.566253
RT000883,E00295,R012,B2,1,2026-03-29 04:13:39.490715
RT000884,E00295,R007,B2,2,2026-03-29 05:12:39.490715
RT000885,E00295,R008,B2,1,2026-03-29 04:51:39.490715
RT000886,E00296,R003,B2,4,2026-03-29 07:41:07.953199
RT000887,E00296,R001,B2,4,2026-03-29 08:04:07.953199
RT000888,E00296,R006,B2,3,2026-03-29 08:39:07.953199
RT000889,E00297,R008,B2,5,2026-03-29 09:31:00.720669
RT000890,E00297,R006,B2,5,2026-03-29 10:02:00.720669
RT000891,E00297,R012,B2,5,2026-03-29 09:31:00.720669
RT000892,E00298,R001,B2,5,2026-03-29 12:16:44.580288
RT000893,E00298,R006,B2,5,2026-03-29 13:01:44.580288
RT000894,E00298,R004,B2,5,2026-03-29 13:20:44.580288
RT000895,E00299,R007,B2,5,2026-03-29 12:41:37.370563
RT000896,E00299,R011,B2,4,2026-03-29 12:42:37.370563
RT000897,E00299,R008,B2,4,2026-03-29 14:11:37.370563
RT000898,E00300,R005,B2,2,2026-03-29 14:54:30.895832
RT000899,E00300,R008,B2,3,2026-03-29 15:22:30.895832
RT000900,E00300,R006,B2,4,2026-03-29 16:36:30.895832
RT000901,E00301,R008,B3,5,2026-03-30 00:51:35.168716
RT000902,E00301,R002,B3,4,2026-03-30 01:03:35.168716
RT000903,E00301,R004,B3,5,2026-03-30 03:43:35.168716
RT000904,E00302,R006,B3,3,2026-03-30 01:47:08.497243
RT000905,E00302,R003,B3,1,2026-03-30 02:26:08.497243
RT000906,E00302,R005,B3,2,2026-03-30 02:05:08.497243
RT000907,E00303,R002,B3,1,2026-03-30 03:52:18.424230
RT000908,E00303,R001,B3,1,2026-03-30 05:00:18.424230
RT000909,E00303,R010,B3,1,2026-03-30 06:00:18.424230
RT000910,E00304,R004,B3,4,2026-03-30 05:52:38.694743
RT000911,E00304,R009,B3,3,2026-03-30 07:09:38.694743
RT000912,E00304,R002,B3,4,2026-03-30 07:48:38.694743
RT000913,E00305,R002,B3,4,2026-03-30 07:55:27.402126
RT000914,E00305,R006,B3,4,2026-03-30 09:24:27.402126
RT000915,E00305,R009,B3,3,2026-03-30 09:43:27.402126
RT000916,E00306,R012,B3,4,2026-03-30 10:18:35.023762
RT000917,E00306,R006,B3,4,2026-03-30 11:38:35.023762
RT000918,E00306,R003,B3,5,2026-03-30 12:54:35.023762
RT000919,E00307,R005,B3,1,2026-03-30 13:55:09.912466
RT000920,E00307,R011,B3,2,2026-03-30 15:01:09.912466
RT000921,E00307,R008,B3,1,2026-03-30 14:27:09.912466
RT000922,E00308,R011,B3,4,2026-03-30 14:47:58.009179
RT000923,E00308,R004,B3,4,2026-03-30 15:32:58.009179
RT000924,E00308,R012,B3,4,2026-03-30 16:35:58.009179
RT000925,E00309,R006,B3,1,2026-03-30 17:46:01.153571
RT000926,E00309,R010,B3,2,2026-03-30 18:52:01.153571
RT000927,E00309,R005,B3,1,2026-03-30 19:24:01.153571
RT000928,E00310,R004,B3,4,2026-03-30 20:47:50.607546
RT000929,E00310,R002,B3,4,2026-03-30 22:16:50.607546
RT000930,E00310,R006,B3,5,2026-03-30 21:31:50.607546
RT000931,E00311,R007,B3,4,2026-03-30 22:50:09.186012
RT000932,E00311,R002,B3,3,2026-03-31 00:06:09.186012
RT000933,E00311,R004,B3,3,2026-03-31 01:24:09.186012
RT000934,E00312,R012,B3,4,2026-03-31 00:04:31.932243
RT000935,E00312,R006,B3,3,2026-03-31 00:44:31.932243
RT000936,E00312,R002,B3,4,2026-03-31 00:32:31.932243
RT000937,E00313,R009,B3,4,2026-03-31 01:57:15.338249
RT000938,E00313,R004,B3,5,2026-03-31 03:13:15.338249
RT000939,E00313,R008,B3,5,2026-03-31 02:49:15.338249
RT000940,E00314,R008,B3,5,2026-03-31 05:25:35.155621
RT000941,E00314,R002,B3,5,2026-03-31 05:51:35.155621
RT000942,E00314,R009,B3,4,2026-03-31 08:11:35.155621
RT000943,E00315,R005,B3,3,2026-03-31 05:57:16.315418
RT000944,E00315,R007,B3,4,2026-03-31 06:18:16.315418
RT000945,E00315,R004,B3,4,2026-03-31 07:13:16.315418
RT000946,E00316,R004,B3,3,2026-03-31 08:03:37.578267
RT000947,E00316,R008,B3,2,2026-03-31 09:09:37.578267
RT000948,E00316,R001,B3,3,2026-03-31 10:11:37.578267
RT000949,E00317,R003,B3,1,2026-03-31 10:34:40.409403
RT000950,E00317,R011,B3,1,2026-03-31 11:10:40.409403
RT000951,E00317,R010,B3,1,2026-03-31 11:54:40.409403
RT000952,E00318,R011,B3,2,2026-03-31 13:16:02.891811
RT000953,E00318,R005,B3,2,2026-03-31 13:24:02.891811
RT000954,E00318,R010,B3,1,2026-03-31 13:22:02.891811
RT000955,E00319,R005,B3,4,2026-03-31 16:03:31.323204
RT000956,E00319,R009,B3,5,2026-03-31 17:23:31.323204
RT000957,E00319,R007,B3,5,2026-03-31 16:51:31.323204
RT000958,E00320,R003,B3,2,2026-03-31 16:51:45.196209
RT000959,E00320,R006,B3,4,2026-03-31 18:20:45.196209
RT000960,E00320,R009,B3,1,2026-03-31 18:19:45.196209
RT000961,E00321,R010,B3,2,2026-03-31 20:38:05.204669
RT000962,E00321,R002,B3,2,2026-03-31 21:50:05.204669
RT000963,E00321,R011,B3,1,2026-03-31 22:36:05.204669
RT000964,E00322,R002,B3,5,2026-03-31 23:05:16.422789
RT000965,E00322,R003,B3,5,2026-03-31 23:05:16.422789
RT000966,E00322,R007,B3,5,2026-04-01 01:17:16.422789
RT000967,E00323,R003,B3,4,2026-04-01 00:17:28.320214
RT000968,E00323,R005,B3,3,2026-04-01 01:43:28.320214
RT000969,E00323,R010,B3,3,2026-04-01 03:03:28.320214
RT000970,E00324,R008,B3,5,2026-04-01 02:58:14.269745
RT000971,E00324,R006,B3,5,2026-04-01 03:26:14.269745
RT000972,E00324,R001,B3,5,2026-04-01 05:22:14.269745
RT000973,E00325,R006,B3,1,2026-04-01 03:55:33.096093
RT000974,E00325,R009,B3,1,2026-04-01 05:17:33.096093
RT000975,E00325,R010,B3,1,2026-04-01 04:31:33.096093
RT000976,E00326,R011,B3,1,2026-04-01 06:42:02.643082
RT000977,E00326,R010,B3,1,2026-04-01 07:55:02.643082
RT000978,E00326,R007,B3,2,2026-04-01 07:06:02.643082
RT000979,E00327,R006,B3,3,2026-04-01 08:50:48.618657
RT000980,E00327,R011,B3,1,2026-04-01 09:10:48.618657
RT000981,E00327,R004,B3,1,2026-04-01 08:54:48.618657
RT000982,E00328,R006,B3,5,2026-04-01 12:08:59.273308
RT000983,E00328,R008,B3,5,2026-04-01 12:22:59.273308
RT000984,E00328,R007,B3,4,2026-04-01 13:54:59.273308
RT000985,E00329,R006,B3,3,2026-04-01 14:33:44.005936
RT000986,E00329,R009,B3,3,2026-04-01 15:30:44.005936
RT000987,E00329,R001,B3,3,2026-04-01 15:51:44.005936
RT000988,E00330,R001,B3,5,2026-04-01 15:11:46.889022
RT000989,E00330,R004,B3,3,2026-04-01 16:24:46.889022
RT000990,E00330,R011,B3,4,2026-04-01 16:43:46.889022
RT000991,E00331,R009,B3,1,2026-04-01 17:44:19.609609
RT000992,E00331,R006,B3,3,2026-04-01 18:23:19.609609
RT000993,E00331,R004,B3,2,2026-04-01 19:30:19.609609
RT000994,E00332,R001,B3,2,2026-04-01 20:06:34.507853
RT000995,E00332,R009,B3,2,2026-04-01 20:26:34.507853
RT000996,E00332,R011,B3,2,2026-04-01 22:04:34.507853
RT000997,E00333,R004,B3,5,2026-04-01 23:15:31.949472
RT000998,E00333,R006,B3,5,2026-04-02 00:23:31.949472
RT000999,E00333,R005,B3,4,2026-04-01 23:59:31.949472
RT001000,E00334,R003,B3,4,2026-04-01 23:38:15.004225
RT001001,E00334,R008,B3,5,2026-04-01 23:47:15.004225
RT001002,E00334,R007,B3,4,2026-04-02 02:34:15.004225
RT001003,E00335,R008,B3,5,2026-04-02 02:26:55.247951
RT001004,E00335,R009,B3,3,2026-04-02 02:32:55.247951
RT001005,E00335,R006,B3,4,2026-04-02 03:18:55.247951
RT001006,E00336,R011,B3,2,2026-04-02 04:01:07.937239
RT001007,E00336,R005,B3,1,2026-04-02 04:17:07.937239
RT001008,E00336,R008,B3,3,2026-04-02 05:43:07.937239
RT001009,E00337,R001,B3,1,2026-04-02 07:17:46.029191
RT001010,E00337,R005,B3,1,2026-04-02 07:43:46.029191
RT001011,E00337,R004,B3,1,2026-04-02 09:23:46.029191
RT001012,E00338,R012,B3,3,2026-04-02 08:51:13.258689
RT001013,E00338,R008,B3,3,2026-04-02 09:47:13.258689
RT001014,E00338,R004,B3,2,2026-04-02 10:09:13.258689
RT001015,E00339,R012,B3,4,2026-04-02 12:04:10.917509
RT001016,E00339,R007,B3,5,2026-04-02 13:09:10.917509
RT001017,E00339,R002,B3,3,2026-04-02 12:36:10.917509
RT001018,E00340,R009,B3,2,2026-04-02 14:13:22.122102
RT001019,E00340,R002,B3,3,2026-04-02 15:09:22.122102
RT001020,E00340,R006,B3,3,2026-04-02 16:33:22.122102
RT001021,E00341,R012,B3,5,2026-04-02 16:46:00.344511
RT001022,E00341,R009,B3,5,2026-04-02 18:12:00.344511
RT001023,E00341,R001,B3,5,2026-04-02 17:22:00.344511
RT001024,E00342,R002,B3,5,2026-04-02 17:13:50.855916
RT001025,E00342,R011,B3,5,2026-04-02 18:38:50.855916
RT001026,E00342,R010,B3,5,2026-04-02 17:59:50.855916
RT001027,E00343,R007,B3,4,2026-04-02 20:07:24.129660
RT001028,E00343,R012,B3,5,2026-04-02 21:35:24.129660
RT001029,E00343,R010,B3,4,2026-04-02 21:51:24.129660
RT001030,E00344,R009,B3,3,2026-04-02 22:46:05.148159
RT001031,E00344,R007,B3,3,2026-04-03 00:12:05.148159
RT001032,E00344,R010,B3,3,2026-04-03 01:04:05.148159
RT001033,E00345,R001,B3,5,2026-04-03 01:17:56.238930
RT001034,E00345,R003,B3,4,2026-04-03 02:10:56.238930
RT001035,E00345,R002,B3,5,2026-04-03 01:25:56.238930
RT001036,E00346,R009,B3,2,2026-04-03 02:49:44.745773
RT001037,E00346,R001,B3,4,2026-04-03 03:37:44.745773
RT001038,E00346,R012,B3,3,2026-04-03 05:07:44.745773
RT001039,E00347,R008,B3,2,2026-04-03 05:51:08.968473
RT001040,E00347,R012,B3,1,2026-04-03 06:20:08.968473
RT001041,E00347,R010,B3,1,2026-04-03 06:01:08.968473
RT001042,E00348,R010,B3,1,2026-04-03 07:02:42.262238
RT001043,E00348,R009,B3,1,2026-04-03 07:14:42.262238
RT001044,E00348,R012,B3,1,2026-04-03 09:04:42.262238
RT001045,E00349,R005,B3,1,2026-04-03 10:25:41.236178
RT001046,E00349,R012,B3,2,2026-04-03 10:52:41.236178
RT001047,E00349,R011,B3,2,2026-04-03 13:05:41.236178
RT001048,E00350,R003,B3,3,2026-04-03 12:44:05.375859
RT001049,E00350,R001,B3,3,2026-04-03 13:01:05.375859
RT001050,E00350,R012,B3,4,2026-04-03 12:58:05.375859
RT001051,E00351,R006,B3,1,2026-04-03 13:09:36.139864
RT001052,E00351,R012,B3,3,2026-04-03 14:24:36.139864
RT001053,E00351,R008,B3,2,2026-04-03 14:59:36.139864
RT001054,E00352,R009,B3,1,2026-04-03 16:15:14.558755
RT001055,E00352,R011,B3,1,2026-04-03 16:47:14.558755
RT001056,E00352,R002,B3,1,2026-04-03 18:25:14.558755
RT001057,E00353,R003,B3,1,2026-04-03 17:53:13.693602
RT001058,E00353,R009,B3,1,2026-04-03 19:22:13.693602
RT001059,E00353,R011,B3,1,2026-04-03 19:15:13.693602
RT001060,E00354,R003,B3,3,2026-04-03 20:51:03.341439
RT001061,E00354,R002,B3,2,2026-04-03 22:11:03.341439
RT001062,E00354,R004,B3,2,2026-04-03 22:05:03.341439
RT001063,E00355,R012,B3,2,2026-04-03 23:12:37.904759
RT001064,E00355,R008,B3,2,2026-04-04 00:22:37.904759
RT001065,E00355,R007,B3,2,2026-04-03 23:24:37.904759
RT001066,E00356,R006,B3,2,2026-04-04 00:24:13.731973
RT001067,E00356,R005,B3,1,2026-04-04 01:07:13.731973
RT001068,E00356,R008,B3,2,2026-04-04 02:32:13.731973
RT001069,E00357,R005,B3,5,2026-04-04 03:15:02.785917
RT001070,E00357,R002,B3,5,2026-04-04 03:45:02.785917
RT001071,E00357,R006,B3,5,2026-04-04 05:11:02.785917
RT001072,E00358,R010,B3,3,2026-04-04 04:47:48.763224
RT001073,E00358,R012,B3,4,2026-04-04 05:00:48.763224
RT001074,E00358,R011,B3,3,2026-04-04 06:09:48.763224
RT001075,E00359,R012,B3,2,2026-04-04 08:35:23.002106
RT001076,E00359,R003,B3,2,2026-04-04 09:31:23.002106
RT001077,E00359,R009,B3,2,2026-04-04 11:01:23.002106
RT001078,E00360,R007,B3,4,2026-04-04 08:51:40.802245
RT001079,E00360,R012,B3,4,2026-04-04 09:24:40.802245
RT001080,E00360,R005,B3,3,2026-04-04 11:19:40.802245
RT001081,E00361,R003,B3,3,2026-04-04 11:14:19.917178
RT001082,E00361,R008,B3,2,2026-04-04 11:53:19.917178
RT001083,E00361,R011,B3,2,2026-04-04 11:44:19.917178
RT001084,E00362,R004,B3,1,2026-04-04 15:07:10.659597
RT001085,E00362,R012,B3,2,2026-04-04 16:13:10.659597
RT001086,E00362,R003,B3,3,2026-04-04 17:37:10.659597
RT001087,E00363,R009,B3,3,2026-04-04 15:27:18.342873
RT001088,E00363,R004,B3,5,2026-04-04 16:53:18.342873
RT001089,E00363,R007,B3,5,2026-04-04 15:37:18.342873
RT001090,E00364,R008,B3,3,2026-04-04 19:21:45.998671
RT001091,E00364,R002,B3,2,2026-04-04 20:25:45.998671
RT001092,E00364,R010,B3,3,2026-04-04 22:13:45.998671
RT001093,E00365,R008,B3,1,2026-04-04 21:23:45.125644
RT001094,E00365,R003,B3,1,2026-04-04 22:26:45.125644
RT001095,E00365,R006,B3,3,2026-04-04 21:23:45.125644
RT001096,E00366,R006,B3,4,2026-04-04 23:38:04.359979
RT001097,E00366,R007,B3,4,2026-04-05 00:54:04.359979
RT001098,E00366,R004,B3,5,2026-04-05 00:32:04.359979
RT001099,E00367,R001,B3,2,2026-04-05 01:52:19.388666
RT001100,E00367,R007,B3,1,2026-04-05 03:12:19.388666
RT001101,E00367,R003,B3,1,2026-04-05 01:58:19.388666
RT001102,E00368,R006,B3,5,2026-04-05 03:05:38.622907
RT001103,E00368,R007,B3,5,2026-04-05 03:23:38.622907
RT001104,E00368,R008,B3,5,2026-04-05 04:59:38.622907
RT001105,E00369,R004,B3,1,2026-04-05 04:54:40.288011
RT001106,E00369,R008,B3,2,2026-04-05 05:00:40.288011
RT001107,E00369,R005,B3,1,2026-04-05 07:12:40.288011
RT001108,E00370,R004,B3,1,2026-04-05 07:52:15.207752
RT001109,E00370,R007,B3,1,2026-04-05 08:24:15.207752
RT001110,E00370,R009,B3,1,2026-04-05 08:54:15.207752
RT001111,E00371,R002,B3,3,2026-04-05 09:40:23.114466
RT001112,E00371,R010,B3,2,2026-04-05 10:28:23.114466
RT001113,E00371,R006,B3,3,2026-04-05 12:30:23.114466
RT001114,E00372,R008,B3,3,2026-04-05 12:20:38.118032
RT001115,E00372,R005,B3,4,2026-04-05 12:52:38.118032
RT001116,E00372,R009,B3,2,2026-04-05 14:46:38.118032
RT001117,E00373,R006,B3,2,2026-04-05 15:06:29.860606
RT001118,E00373,R002,B3,2,2026-04-05 16:28:29.860606
RT001119,E00373,R001,B3,1,2026-04-05 15:06:29.860606
RT001120,E00374,R001,B3,5,2026-04-05 17:05:15.715630
RT001121,E00374,R012,B3,4,2026-04-05 18:02:15.715630
RT001122,E00374,R008,B3,5,2026-04-05 19:43:15.715630
RT001123,E00375,R009,B3,4,2026-04-05 18:08:51.551874
RT001124,E00375,R002,B3,5,2026-04-05 18:41:51.551874
RT001125,E00375,R008,B3,4,2026-04-05 20:44:51.551874
RT001126,E00376,R010,B3,2,2026-04-05 20:00:40.315960
RT001127,E00376,R008,B3,3,2026-04-05 20:28:40.315960
RT001128,E00376,R003,B3,2,2026-04-05 20:46:40.315960
RT001129,E00377,R002,B3,3,2026-04-05 22:15:19.182103
RT001130,E00377,R006,B3,4,2026-04-05 22:24:19.182103
RT001131,E00377,R001,B3,3,2026-04-06 00:53:19.182103
RT001132,E00378,R003,B3,5,2026-04-06 02:08:24.186342
RT001133,E00378,R012,B3,5,2026-04-06 02:38:24.186342
RT001134,E00378,R002,B3,5,2026-04-06 04:52:24.186342
RT001135,E00379,R003,B3,4,2026-04-06 03:51:06.071669
RT001136,E00379,R001,B3,5,2026-04-06 04:06:06.071669
RT001137,E00379,R002,B3,5,2026-04-06 03:55:06.071669
RT001138,E00380,R010,B3,3,2026-04-06 05:16:58.860856
RT001139,E00380,R002,B3,4,2026-04-06 05:20:58.860856
RT001140,E00380,R009,B3,3,2026-04-06 07:06:58.860856
RT001141,E00381,R005,B3,2,2026-04-06 08:16:36.097045
RT001142,E00381,R006,B3,3,2026-04-06 08:40:36.097045
RT001143,E00381,R008,B3,2,2026-04-06 10:46:36.097045
RT001144,E00382,R011,B3,2,2026-04-06 10:24:02.314584
RT001145,E00382,R001,B3,2,2026-04-06 11:14:02.314584
RT001146,E00382,R003,B3,2,2026-04-06 11:38:02.314584
RT001147,E00383,R002,B3,1,2026-04-06 11:30:42.774293
RT001148,E00383,R007,B3,1,2026-04-06 11:52:42.774293
RT001149,E00383,R012,B3,1,2026-04-06 12:26:42.774293
RT001150,E00384,R002,B3,1,2026-04-06 15:03:00.832960
RT001151,E00384,R012,B3,1,2026-04-06 16:01:00.832960
RT001152,E00384,R001,B3,1,2026-04-06 15:37:00.832960
RT001153,E00385,R010,B3,3,2026-04-06 17:04:49.232986
RT001154,E00385,R003,B3,5,2026-04-06 18:10:49.232986
RT001155,E00385,R007,B3,4,2026-04-06 19:48:49.232986
RT001156,E00386,R003,B3,4,2026-04-06 18:50:42.122901
RT001157,E00386,R012,B3,5,2026-04-06 19:17:42.122901
RT001158,E00386,R008,B3,4,2026-04-06 21:36:42.122901
RT001159,E00387,R003,B3,4,2026-04-06 21:30:17.136964
RT001160,E00387,R010,B3,5,2026-04-06 22:05:17.136964
RT001161,E00387,R004,B3,5,2026-04-06 22:46:17.136964
RT001162,E00388,R008,B3,2,2026-04-06 23:07:06.128034
RT001163,E00388,R005,B3,1,2026-04-06 23:41:06.128034
RT001164,E00388,R003,B3,1,2026-04-07 01:33:06.128034
RT001165,E00389,R009,B3,3,2026-04-07 01:50:44.697529
RT001166,E00389,R001,B3,4,2026-04-07 02:38:44.697529
RT001167,E00389,R012,B3,5,2026-04-07 03:16:44.697529
RT001168,E00390,R008,B3,4,2026-04-07 04:46:46.338480
RT001169,E00390,R009,B3,2,2026-04-07 05:20:46.338480
RT001170,E00390,R005,B3,3,2026-04-07 05:56:46.338480
RT001171,E00391,R010,B3,2,2026-04-07 05:45:50.317625
RT001172,E00391,R007,B3,1,2026-04-07 06:16:50.317625
RT001173,E00391,R002,B3,1,2026-04-07 07:49:50.317625
RT001174,E00392,R011,B3,5,2026-04-07 07:29:30.736945
RT001175,E00392,R012,B3,5,2026-04-07 07:49:30.736945
RT001176,E00392,R005,B3,4,2026-04-07 08:49:30.736945
RT001177,E00393,R010,B3,1,2026-04-07 10:06:14.996121
RT001178,E00393,R006,B3,2,2026-04-07 10:50:14.996121
RT001179,E00393,R012,B3,1,2026-04-07 11:46:14.996121
RT001180,E00394,R001,B3,5,2026-04-07 11:46:56.420656
RT001181,E00394,R005,B3,5,2026-04-07 12:01:56.420656
RT001182,E00394,R003,B3,5,2026-04-07 14:14:56.420656
RT001183,E00395,R004,B3,5,2026-04-07 15:06:06.378670
RT001184,E00395,R011,B3,4,2026-04-07 15:46:06.378670
RT001185,E00395,R012,B3,4,2026-04-07 15:30:06.378670
RT001186,E00396,R005,B3,1,2026-04-07 17:36:07.748155
RT001187,E00396,R008,B3,2,2026-04-07 18:31:07.748155
RT001188,E00396,R012,B3,1,2026-04-07 19:22:07.748155
RT001189,E00397,R012,B3,2,2026-04-07 19:41:59.439563
RT001190,E00397,R008,B3,2,2026-04-07 20:22:59.439563
RT001191,E00397,R004,B3,1,2026-04-07 19:55:59.439563
RT001192,E00398,R006,B3,5,2026-04-07 22:10:53.610863
RT001193,E00398,R008,B3,5,2026-04-07 23:07:53.610863
RT001194,E00398,R003,B3,5,2026-04-07 22:32:53.610863
RT001195,E00399,R008,B3,3,2026-04-07 23:00:31.839393
RT001196,E00399,R012,B3,3,2026-04-07 23:40:31.839393
RT001197,E00399,R010,B3,4,2026-04-08 01:32:31.839393
RT001198,E00400,R002,B3,5,2026-04-08 01:06:19.394593
RT001199,E00400,R009,B3,5,2026-04-08 02:25:19.394593
RT001200,E00400,R004,B3,5,2026-04-08 02:32:19.394593
RT001201,E00401,R005,B3,3,2026-04-08 04:11:42.541879
RT001202,E00401,R003,B3,5,2026-04-08 04:17:42.541879
RT001203,E00401,R009,B3,4,2026-04-08 04:55:42.541879
RT001204,E00402,R003,B3,2,2026-04-08 05:57:29.138910
RT001205,E00402,R012,B3,2,2026-04-08 06:44:29.138910
RT001206,E00402,R006,B3,3,2026-04-08 08:33:29.138910
RT001207,E00403,R012,B3,4,2026-04-08 09:18:33.875366
RT001208,E00403,R005,B3,3,2026-04-08 09:53:33.875366
RT001209,E00403,R004,B3,4,2026-04-08 10:34:33.875366
RT001210,E00404,R002,B3,4,2026-04-08 10:52:43.730330
RT001211,E00404,R011,B3,4,2026-04-08 11:48:43.730330
RT001212,E00404,R006,B3,5,2026-04-08 12:08:43.730330
RT001213,E00405,R008,B3,4,2026-04-08 13:44:47.989750
RT001214,E00405,R002,B3,3,2026-04-08 14:44:47.989750
RT001215,E00405,R006,B3,3,2026-04-08 16:20:47.989750
RT001216,E00406,R008,B3,2,2026-04-08 15:30:22.386215
RT001217,E00406,R006,B3,1,2026-04-08 16:52:22.386215
RT001218,E00406,R002,B3,1,2026-04-08 18:24:22.386215
RT001219,E00407,R007,B3,3,2026-04-08 17:24:08.072044
RT001220,E00407,R012,B3,3,2026-04-08 18:12:08.072044
RT001221,E00407,R006,B3,3,2026-04-08 19:50:08.072044
RT001222,E00408,R012,B3,1,2026-04-08 19:50:54.546545
RT001223,E00408,R002,B3,1,2026-04-08 20:27:54.546545
RT001224,E00408,R001,B3,1,2026-04-08 19:52:54.546545
RT001225,E00409,R005,B3,1,2026-04-08 21:29:58.375981
RT001226,E00409,R007,B3,2,2026-04-08 22:24:58.375981
RT001227,E00409,R011,B3,2,2026-04-08 23:03:58.375981
RT001228,E00410,R001,B3,2,2026-04-08 23:35:23.973433
RT001229,E00410,R011,B3,1,2026-04-09 00:03:23.973433
RT001230,E00410,R003,B3,3,2026-04-08 23:53:23.973433
RT001231,E00411,R007,B3,2,2026-04-09 02:42:31.183428
RT001232,E00411,R002,B3,2,2026-04-09 03:54:31.183428
RT001233,E00411,R005,B3,1,2026-04-09 05:08:31.183428
RT001234,E00412,R007,B3,5,2026-04-09 04:43:16.516071
RT001235,E00412,R003,B3,5,2026-04-09 05:06:16.516071
RT001236,E00412,R008,B3,4,2026-04-09 06:43:16.516071
RT001237,E00413,R010,B3,3,2026-04-09 05:50:59.771384
RT001238,E00413,R001,B3,2,2026-04-09 06:26:59.771384
RT001239,E00413,R008,B3,3,2026-04-09 08:22:59.771384
RT001240,E00414,R008,B3,5,2026-04-09 08:44:12.749362
RT001241,E00414,R001,B3,5,2026-04-09 09:22:12.749362
RT001242,E00414,R005,B3,3,2026-04-09 09:46:12.749362
RT001243,E00415,R011,B3,2,2026-04-09 11:34:37.227121
RT001244,E00415,R010,B3,3,2026-04-09 12:06:37.227121
RT001245,E00415,R012,B3,2,2026-04-09 12:20:37.227121
RT001246,E00416,R002,B3,3,2026-04-09 12:53:02.235394
RT001247,E00416,R006,B3,3,2026-04-09 12:59:02.235394
RT001248,E00416,R004,B3,5,2026-04-09 13:51:02.235394
RT001249,E00417,R003,B3,4,2026-04-09 14:17:35.857711
RT001250,E00417,R009,B3,4,2026-04-09 15:27:35.857711
RT001251,E00417,R010,B3,4,2026-04-09 14:49:35.857711
RT001252,E00418,R001,B3,2,2026-04-09 16:49:16.350140
RT001253,E00418,R006,B3,2,2026-04-09 18:10:16.350140
RT001254,E00418,R008,B3,2,2026-04-09 17:27:16.350140
RT001255,E00419,R012,B3,5,2026-04-09 19:08:53.286711
RT001256,E00419,R003,B3,5,2026-04-09 19:53:53.286711
RT001257,E00419,R001,B3,5,2026-04-09 19:38:53.286711
RT001258,E00420,R006,B3,2,2026-04-09 21:17:36.109374
RT001259,E00420,R001,B3,1,2026-04-09 22:43:36.109374
RT001260,E00420,R012,B3,2,2026-04-09 21:23:36.109374
RT001261,E00421,R004,B3,4,2026-04-10 00:40:47.094836
RT001262,E00421,R010,B3,4,2026-04-10 01:42:47.094836
RT001263,E00421,R012,B3,5,2026-04-10 01:06:47.094836
RT001264,E00422,R006,B3,5,2026-04-10 03:05:19.030125
RT001265,E00422,R002,B3,5,2026-04-10 04:00:19.030125
RT001266,E00422,R005,B3,5,2026-04-10 04:55:19.030125
RT001267,E00423,R011,B3,4,2026-04-10 04:15:58.472694
RT001268,E00423,R001,B3,4,2026-04-10 04:46:58.472694
